datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
4/1/12 11:00,1,0,1,2,2.959181742,5.863078045,40,6.536753593,1,65,39
19/1/11 22:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
9/8/12 15:00,3,0,1,1,36.08,38.635,32,15.0013,63,204,267
19/12/12 4:00,4,0,1,1,9.907002593,11.04661025,76,8.427689338,3,0,1
15/10/11 9:00,4,0,0,1,21.32,25,48,19.9995,50,157,207
7/1/11 23:00,1,0,1,2,7.38,9.85,51,11.0014,1,14,15
11/7/11 17:00,3,0,1,1,33.56114808,41.87788266,56,28.16679115,63,480,519
18/10/11 4:00,4,0,1,2,18.04,21.97,94,7.0015,0,4,4
10/9/12 4:00,3,0,1,1,21.69425678,25.89647272,68,19.47747589,0,2,1
11/12/11 9:00,4,0,0,1,8.2,12.88,59,0,19,88,107
18/3/12 8:00,1,0,0,2,17.10982484,19.96657101,88,6.603836381,33,96,81
10/3/11 18:00,1,0,1,3,18.04,21.97,0,23.9994,2,80,82
8/11/11 18:00,4,0,1,1,20.06796113,22.90080743,53,10.3366955,27,432,484
2/6/11 14:00,2,0,1,1,31.98,33.335,24,22.0028,43,142,185
16/1/12 0:00,1,1,0,1,5.434538671,8.883859251,47,12.28499907,0,4,9
6/8/12 12:00,3,0,1,2,31.98,36.365,55,6.0032,72,213,285
4/4/11 21:00,2,0,1,2,28.7,31.82,30,30.0026,19,76,95
10/12/12 6:00,4,0,1,2,15.58,19.695,94,11.0014,2,121,123
9/12/12 6:00,4,0,0,3,16.4,20.455,94,7.0015,0,6,6
14/2/11 17:00,1,0,1,1,18.86,22.725,33,40.9973,25,218,243
19/7/11 21:00,3,0,1,1,30.34,35.605,74,8.9981,47,194,241
14/11/11 15:00,4,0,1,1,26.63042522,30.29382054,43,21.80627971,57,113,234
4/8/12 21:00,3,0,0,1,32.8,38.635,59,16.9979,96,193,289
18/2/12 20:00,1,0,0,1,18.04,21.97,44,11.0014,25,123,148
19/3/12 20:00,1,0,1,1,24.6,30.305,64,15.0013,34,296,330
1/9/11 12:00,3,0,1,2,29.52,33.335,51,8.9981,64,165,229
3/4/12 19:00,2,0,1,1,22.96,26.515,26,7.0015,98,460,558
7/10/12 15:00,4,0,0,3,17.22,21.21,77,8.9981,74,232,306
12/4/12 4:00,2,0,1,1,12.3,14.395,61,15.0013,0,1,1
13/6/11 11:00,2,0,1,1,27.06,31.06,41,19.9995,53,106,159
4/11/12 20:00,4,0,0,1,13.50858173,14.5109106,56,23.89222128,9,106,152
14/5/11 8:00,2,0,0,3,20.5,24.24,94,0,16,72,88
7/2/12 3:00,1,0,1,2,9.912828391,15.52581334,69,0,0,0,1
1/11/12 23:00,4,0,1,1,14.75324205,16.05095262,59,11.36755812,5,133,144
17/8/12 6:00,3,0,1,1,25.42,12.12,78,8.9981,6,151,157
6/12/11 10:00,4,0,1,3,18.86,22.725,94,19.0012,6,44,50
9/9/12 2:00,3,0,0,1,22.14,25.76,77,19.0012,15,81,96
5/6/11 1:00,2,0,0,2,26.24,31.06,61,11.0014,26,70,96
5/3/12 1:00,1,0,1,1,9.84,12.12,48,8.9981,3,3,6
18/8/11 9:00,3,0,1,1,29.52,34.09,66,16.9979,42,186,228
18/8/11 17:00,3,0,1,3,33.13423224,35.79961658,45,18.78339714,34,393,414
3/1/11 13:00,1,0,1,1,9.84,10.605,35,19.0012,8,53,61
15/3/11 15:00,1,0,1,2,15.58,19.695,43,19.0012,24,66,90
18/6/12 21:00,2,0,1,2,25.42,29.545,73,7.0015,35,238,273
14/4/12 2:00,2,0,0,1,15.58,19.695,66,8.9981,3,53,56
15/4/12 3:00,2,0,0,2,21.32,25,59,8.9981,18,27,45
12/5/12 21:00,2,0,0,2,24.6,30.305,60,8.9981,74,156,230
7/9/11 12:00,3,0,1,3,22.96,26.515,94,0,1,21,22
7/5/12 8:00,2,0,1,2,20.5,24.24,82,12.998,31,608,639
14/11/12 0:00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24
11/9/12 7:00,3,0,1,1,20.5,24.24,72,7.0015,24,572,596
19/5/12 13:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704
5/7/12 7:00,3,0,1,1,31.16,34.85,55,0,27,316,343
1/12/12 19:00,4,0,0,2,13.12,17.425,81,0,30,219,249
8/10/12 10:00,4,1,0,2,14.91603281,21.22126761,68,9.487297977,73,231,292
17/2/12 23:00,1,0,1,1,14.76,17.425,40,12.998,10,72,82
1/9/12 1:00,3,0,0,1,29.52,34.85,74,8.9981,11,68,79
12/4/11 17:00,2,0,1,3,18.04,21.97,77,15.0013,29,262,291
18/12/11 15:00,4,0,0,1,13.72345451,15.24080964,47,19.48856654,23,186,178
7/5/11 12:00,2,0,0,1,24.6,31.06,40,12.998,129,244,373
9/11/12 10:00,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
16/10/12 22:00,4,0,1,1,16.74100335,21.06709849,68,5.548706041,12,179,173
7/8/12 11:00,3,0,1,2,31.16,36.365,66,6.0032,84,130,214
14/4/12 1:00,2,0,0,1,16.4,20.455,58,8.9981,10,60,70
9/2/12 7:00,1,0,1,1,8.2,9.85,69,16.9979,4,263,267
11/6/12 14:00,2,0,1,2,33.62,36.365,34,19.0012,66,193,259
6/6/12 6:00,2,0,1,1,19.68,23.485,77,0,7,165,172
2/2/11 14:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
5/2/11 2:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
5/11/11 3:00,4,0,0,1,12.3,13.635,52,19.9995,0,8,8
12/11/12 9:00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397
3/1/12 17:00,1,0,1,1,5.74,5.305,26,31.0009,4,241,245
9/7/12 12:00,3,0,1,2,30.34,34.09,58,8.9981,61,205,266
10/12/12 23:00,4,0,1,1,18.86,22.725,88,16.9979,8,76,84
6/10/12 20:00,4,0,0,1,19.37006776,22.19127945,54,16.54522024,71,175,247
16/3/11 10:00,1,0,1,2,14.30566065,18.99315054,82,10.53892641,19,60,55
15/3/12 19:00,1,0,1,2,26.24,31.06,50,12.998,72,353,425
16/6/11 2:00,2,0,1,1,24.71478752,31.92965476,57,6.800861197,4,11,1
13/6/11 21:00,2,0,1,1,26.87247117,31.32979673,40,16.15423945,41,175,197
9/2/12 8:00,1,0,1,1,8.2,9.85,64,16.9979,11,473,484
5/2/12 11:00,1,0,0,2,10.66,12.88,70,12.998,22,160,182
10/10/11 20:00,4,1,0,1,25.85910722,31.04568035,72,0.412355139,35,192,231
7/2/11 19:00,1,0,1,2,13.12,17.425,70,0,5,123,128
17/7/12 1:00,3,0,1,1,30.51450623,36.41819369,70,0,15,11,23
17/1/11 19:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60
17/6/12 19:00,2,0,0,1,26.39687965,30.99358199,56,11.87971602,145,233,403
2/3/11 22:00,1,0,1,1,12.50368806,14.31539924,26,35.37143316,3,34,62
6/10/11 5:00,4,0,1,1,17.22,21.21,62,12.998,0,24,24
16/2/11 21:00,1,0,1,1,14.76,17.425,46,12.998,5,87,92
11/1/11 22:00,1,0,1,3,6.56,9.09,93,7.0015,1,28,29
8/2/12 17:00,1,0,1,3,9.84,12.88,87,7.0015,8,147,155
14/11/11 5:00,4,0,1,2,18.08824278,22.06105848,67,15.73649543,4,19,13
5/4/12 5:00,2,0,1,1,15.58,19.695,43,19.0012,1,28,29
14/7/12 6:00,3,0,0,2,25.95110486,29.41844435,78,6.632279409,12,24,67
1/12/12 10:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256
10/6/11 18:00,2,0,1,1,32.8,38.635,59,15.0013,96,367,463
11/10/12 3:00,4,0,1,1,17.22,21.21,47,19.9995,0,3,3
19/8/12 12:00,3,0,0,3,26.24,30.305,73,0,112,186,298
9/3/12 12:00,1,0,1,1,14.76,16.665,34,27.9993,27,174,201
3/1/12 13:00,1,0,1,1,8.721992223,5.993274561,32,44.06284522,7,86,98
19/9/11 17:00,3,0,1,2,23.78,27.275,64,8.9981,85,483,568
8/11/11 22:00,4,0,1,1,14.76,18.94,87,0,13,95,108
3/1/12 9:00,1,0,1,1,6.56,6.82,50,19.0012,8,145,153
18/9/11 4:00,3,0,0,1,18.04,21.97,77,15.0013,1,0,1
12/6/11 16:00,2,0,0,3,27.88,31.82,83,19.0012,115,235,350
13/2/11 7:00,1,0,0,2,9.02,13.635,55,0,0,3,3
3/11/12 23:00,4,0,0,1,13.12,16.665,57,7.0015,15,133,148
19/3/11 2:00,1,0,0,2,22.96,26.515,43,15.0013,5,20,25
15/2/12 13:00,1,0,1,1,16.73332141,20.46565978,47,18.98144599,14,157,177
9/12/12 8:00,4,0,0,3,16.4,20.455,87,11.0014,1,68,69
12/5/12 16:00,2,0,0,2,28.7,31.82,21,12.998,254,337,591
17/11/12 15:00,4,0,0,1,17.22,21.21,35,19.9995,175,374,549
8/2/12 8:00,1,0,1,2,9.84,11.365,70,15.0013,13,495,508
5/12/11 2:00,4,0,1,1,13.12,17.425,87,0,0,8,8
3/11/12 22:00,4,0,0,1,13.12,16.665,57,7.0015,13,133,146
13/11/12 15:00,4,0,1,1,16.4,20.455,40,19.9995,33,184,217
3/5/11 4:00,2,0,1,1,21.32,25,88,15.0013,3,1,4
8/10/11 21:00,4,0,0,1,21.32,25,77,0,54,133,187
18/7/12 2:00,3,0,1,1,30.34,34.85,66,8.9981,3,5,8
14/5/12 21:00,2,0,1,2,23.78,27.275,83,6.0032,7,145,152
6/2/12 14:00,1,0,1,1,16.4,20.455,35,11.0014,14,126,140
17/7/12 10:00,3,0,1,2,34.44,39.395,49,12.998,37,122,159
12/4/12 6:00,2,0,1,1,12.3,14.395,65,16.9979,2,94,96
3/2/11 11:00,1,0,1,1,7.921258848,6.886483353,36,29.56098206,5,45,95
15/2/12 21:00,1,0,1,1,14.53984091,16.98370396,53,10.76300183,12,159,230
10/12/12 22:00,4,0,1,2,20.5,24.24,82,15.0013,11,115,126
5/8/11 23:00,3,0,1,1,27.88,31.82,69,15.0013,37,102,139
10/4/11 22:00,2,0,0,1,18.04,21.97,94,16.9979,12,45,57
10/5/11 22:00,2,0,1,1,21.32,25,55,7.0015,29,121,150
14/6/11 0:00,2,0,1,1,24.22117747,30.24219026,49,12.22031837,12,29,36
5/11/12 13:00,4,0,1,1,14.76,16.665,40,16.9979,39,183,222
6/12/12 5:00,4,0,1,1,9.02,10.605,55,19.0012,0,32,32
8/11/11 14:00,4,0,1,1,23.8173637,25.31710791,48,8.371035298,32,127,173
15/7/11 12:00,3,0,1,1,28.7,32.575,48,12.998,61,177,238
14/11/12 7:00,4,0,1,1,9.84,10.605,65,19.0012,10,405,415
16/9/11 12:00,3,0,1,2,21.32,25,45,0,39,212,251
4/3/12 10:00,1,0,0,1,12.3,13.635,49,22.0028,31,161,192
9/10/12 7:00,4,0,1,1,15.58,19.695,83,16.9979,5,357,362
1/2/11 14:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
7/3/11 16:00,1,0,1,1,13.94,15.15,31,23.9994,26,96,122
16/9/11 2:00,3,0,1,1,16.4,20.455,71,19.0012,3,7,10
11/2/11 13:00,1,0,1,1,9.84,11.365,35,12.998,21,89,110
14/2/11 4:00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
17/9/11 8:00,3,0,0,2,19.74331733,23.19445347,76,18.12009215,26,82,125
16/3/12 9:00,1,0,1,2,17.22,21.21,82,0,35,277,312
12/11/12 22:00,4,1,0,1,21.32,25,77,16.9979,12,100,112
18/1/11 18:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133
5/4/12 18:00,2,0,1,1,20.5,24.24,31,7.0015,80,618,698
10/4/12 10:00,2,0,1,1,18.86,22.725,47,11.0014,49,132,181
18/3/12 5:00,1,0,0,2,16.4,20.455,94,7.0015,0,6,6
9/11/12 22:00,4,0,1,1,12.81646931,18.57126932,72,7.030590013,26,149,152
6/10/12 20:00,4,0,0,1,19.68,23.485,55,16.9979,75,172,247
6/11/12 11:00,4,0,1,1,13.12,16.665,45,8.9981,39,177,216
16/1/11 9:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32
16/12/12 8:00,4,0,0,2,14.76,17.425,87,8.9981,12,76,88
15/5/12 16:00,2,0,1,1,27.88,31.82,65,11.0014,74,300,374
5/7/11 18:00,3,0,1,1,32.8,37.88,55,11.0014,70,426,496
9/9/11 2:00,3,0,1,2,25.42,25.76,100,16.9979,1,7,8
7/1/11 4:00,1,0,1,2,8.2,10.605,69,8.9981,0,1,1
11/10/12 12:00,4,0,1,1,18.86,22.725,36,0,47,279,326
10/12/11 22:00,4,0,0,1,9.632574224,9.141123458,42,9.203204443,13,107,118
4/9/12 7:00,3,0,1,2,27.88,31.82,89,7.0015,13,480,493
18/10/12 5:00,4,0,1,1,18.04,21.97,82,15.0013,1,41,42
17/8/11 4:00,3,0,1,1,26.24,30.305,73,0,0,5,5
13/4/12 6:00,2,0,1,1,14.52943202,16.39482828,59,11.82503325,3,79,37
1/6/12 14:00,2,0,1,3,29.52,34.09,66,19.0012,55,199,254
16/11/12 14:00,4,0,1,1,17.22,21.21,35,7.0015,47,204,251
6/3/12 8:00,1,0,1,1,6.56,9.09,59,7.0015,14,487,501
12/1/12 4:00,1,0,1,3,14.76,17.425,93,12.998,0,2,2
5/10/11 20:00,4,0,1,1,21.32,25,77,11.0014,18,228,246
9/7/11 2:00,3,0,0,1,26.05330014,28.61949971,88,10.76786365,17,39,47
11/8/12 0:00,3,0,0,1,28.7,32.575,70,19.0012,38,142,180
7/10/12 3:00,4,0,0,2,16.7933851,21.55923439,61,8.795036258,12,0,37
1/12/12 17:00,4,0,0,2,13.94,17.425,76,7.0015,50,270,320
5/2/12 2:00,1,0,0,2,9.84,12.88,93,7.0015,4,59,63
9/10/12 10:00,4,0,1,2,18.04,21.97,75,15.0013,33,131,164
18/10/11 10:00,4,0,1,2,22.96,26.515,68,0,27,75,102
14/3/12 16:00,1,0,1,1,29.52,31.82,25,12.998,78,278,356
12/11/12 8:00,4,1,0,1,17.22,21.21,82,11.0014,50,490,540
17/8/12 17:00,3,0,1,1,33.62,12.12,36,22.0028,144,647,791
6/10/12 11:00,4,0,0,1,26.24,30.305,65,16.9979,258,389,647
10/3/12 18:00,1,0,0,1,14.76,18.18,21,6.0032,67,230,297
16/4/11 3:00,2,0,0,2,14.76,17.425,87,11.0014,5,9,14
9/3/12 13:00,1,0,1,2,15.58,19.695,29,26.0027,49,175,224
14/10/12 23:00,4,0,0,2,22.96,26.515,68,19.0012,27,78,105
1/9/11 15:00,3,0,1,1,29.52,33.335,51,8.9981,39,135,174
17/4/11 0:00,2,0,0,2,18.04,21.97,77,19.0012,4,29,33
15/9/11 19:00,3,0,1,1,18.86,22.725,67,31.0009,20,212,232
2/3/12 9:00,1,0,1,1,12.3,16.665,81,0,15,299,314
9/12/12 17:00,4,0,0,3,14.76,17.425,93,8.9981,20,209,229
17/3/11 22:00,1,0,1,1,17.53940724,19.81104228,63,13.9445803,23,66,87
8/10/11 3:00,4,0,0,1,18.04,21.97,88,0,4,16,20
3/1/11 12:00,1,0,1,1,9.20462064,9.956273304,34,19.2368614,14,66,53
15/11/12 9:00,4,0,1,2,13.12,15.91,61,12.998,17,306,323
17/8/12 15:00,3,0,1,1,36.24151113,13.13398468,27,29.39502348,128,264,386
10/2/11 7:00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
14/3/12 2:00,1,0,1,1,20.5,24.24,68,12.998,0,2,2
7/10/11 22:00,4,0,1,1,20.5,24.24,68,0,27,119,146
13/1/12 1:00,1,0,1,2,15.58,19.695,76,19.9995,0,12,12
12/6/11 23:00,2,0,0,1,26.24,29.545,78,12.998,33,74,107
3/8/12 6:00,3,0,1,1,26.91649781,32.05229244,85,14.55266914,3,175,178
3/10/11 2:00,4,0,1,1,15.51563188,19.13488817,78,7.127889561,4,8,12
15/11/11 22:00,4,0,1,2,18.86,22.725,88,7.0015,19,109,128
17/10/12 12:00,4,0,1,2,21.32,25,48,11.0014,71,261,332
9/9/11 6:00,3,0,1,2,25.42,25.76,100,8.9981,3,54,57
14/4/12 21:00,2,0,0,2,22.96,26.515,43,8.9981,53,167,220
4/3/11 17:00,1,0,1,2,14.42685938,15.96176206,49,17.03219031,24,187,230
16/2/11 6:00,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
19/1/12 21:00,1,0,1,1,10.66,11.365,44,23.9994,4,117,121
2/9/11 13:00,3,0,1,2,27.88,31.82,65,8.9981,72,207,279
14/9/12 0:00,3,0,1,1,22.96,26.515,73,6.0032,24,63,87
1/12/11 3:00,4,0,1,1,10.66,12.12,56,16.9979,1,6,7
12/9/12 6:00,3,0,1,1,20.5,24.24,72,6.0032,6,199,205
17/5/11 18:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480
16/12/12 6:00,4,0,0,2,13.94,18.18,87,0,0,6,6
14/4/12 3:00,2,0,0,1,14.76,18.18,66,6.0032,6,26,32
15/6/12 18:00,2,0,1,1,29.5859646,33.65317163,43,16.14215371,122,549,689
5/2/11 14:00,1,0,0,3,9.02,13.635,100,0,5,50,55
6/2/11 6:00,1,0,0,1,11.77886764,12.77743325,62,15.34365596,2,7,15
18/5/12 20:00,2,0,1,1,25.42,31.06,41,11.0014,73,264,337
10/3/12 2:00,1,0,0,1,10.67143816,10.73068253,40,17.19889481,6,32,58
17/3/11 13:00,1,0,1,2,21.32,25,42,6.0032,26,85,111
17/10/12 17:00,4,0,1,1,22.14,25.76,56,7.0015,122,766,888
15/9/12 11:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627
7/8/12 10:00,3,0,1,2,30.34,34.85,70,8.9981,89,161,250
9/9/12 12:00,3,0,0,1,27.97104731,31.46664442,47,0,248,542,749
1/9/11 2:00,3,0,1,1,23.61236459,25.40830596,78,5.034991824,19,40,17
3/2/12 4:00,1,0,1,1,9.55199559,14.41786488,57,14.33033269,6,0,8
16/4/11 1:00,2,0,0,2,14.76,16.665,87,19.0012,5,28,33
10/10/11 16:00,4,1,0,2,28.7,31.82,45,6.0032,154,248,402
14/8/12 19:00,3,0,1,1,31.16,36.365,66,12.998,94,533,627
8/4/11 17:00,2,0,1,3,13.12,15.15,93,16.9979,10,138,148
8/1/12 14:00,1,0,0,1,16.4,20.455,40,12.998,75,253,328
15/4/11 5:00,2,1,0,1,14.76,18.18,81,7.0015,2,11,13
9/6/11 3:00,2,0,1,2,29.52,35.605,84,7.0015,0,2,2
5/5/11 23:00,2,0,1,1,18.86,22.725,41,12.998,16,99,115
13/7/12 23:00,3,0,1,2,30.24285883,34.08824227,42,9.164793617,40,163,202
13/10/12 8:00,4,0,0,1,14.24886525,17.19384506,52,6.15427683,19,163,193
19/5/11 7:00,2,0,1,2,20.5,24.24,100,0,18,239,257
19/4/12 1:00,2,0,1,3,19.58222492,19.57310029,80,6.998082524,0,48,36
8/1/12 6:00,1,0,0,2,12.3,16.665,52,0,0,2,2
19/8/11 2:00,3,0,1,3,26.24,28.79,83,0,0,8,8
5/11/11 0:00,4,0,0,1,13.12,14.395,45,23.9994,4,48,52
16/6/11 1:00,2,0,1,1,23.78,27.275,60,0,4,13,17
9/8/12 9:00,3,0,1,1,31.16,36.365,66,11.0014,54,299,353
6/2/11 11:00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
9/3/11 21:00,1,0,1,2,12.82417167,15.77088277,95,20.66941027,8,60,69
16/5/12 15:00,2,0,1,2,29.52841654,32.92134731,45,6.535022378,56,230,291
13/6/11 3:00,2,0,1,1,24.6,30.305,60,32.9975,1,6,7
13/4/12 15:00,2,0,1,1,24.24683429,28.32253402,28,17.91803213,120,254,317
1/6/11 12:00,2,0,1,1,35.26,41.665,53,0,32,137,169
5/7/11 15:00,3,0,1,1,33.62,37.12,43,0,51,111,162
5/8/12 9:00,3,0,0,1,32.8,38.635,59,23.9994,61,168,229
10/6/12 19:00,2,0,0,1,33.62,35.605,28,19.0012,115,260,375
18/12/12 2:00,4,0,1,2,18.04,21.97,88,15.0013,2,5,7
3/10/12 23:00,4,0,1,2,26.24557411,29.96548299,80,0,23,200,218
10/8/12 3:00,3,0,1,2,29.52,34.85,79,12.998,3,6,9
3/3/12 19:00,1,0,0,1,19.1747444,21.69756629,33,11.75096301,36,192,265
14/7/12 23:00,3,0,0,2,27.88,31.82,83,6.0032,55,156,211
11/1/11 10:00,1,0,1,2,8.2,10.605,51,11.0014,3,51,54
8/4/11 18:00,2,0,1,3,13.12,15.15,93,16.9979,8,54,62
6/5/12 7:00,2,0,0,3,21.32,25,83,11.0014,5,31,36
15/12/11 17:00,4,0,1,2,21.32,25,59,19.0012,14,310,324
8/6/12 8:00,2,0,1,1,23.78,27.275,60,6.0032,37,663,700
15/12/11 4:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
17/11/11 3:00,4,0,1,2,17.22,21.21,77,22.0028,0,3,3
18/12/12 7:00,4,0,1,1,14.76,17.425,93,8.9981,4,351,355
3/10/12 22:00,4,0,1,1,27.06,31.06,74,0,9,232,241
16/7/12 7:00,3,0,1,1,29.52,34.09,70,6.0032,24,459,483
11/3/12 0:00,1,0,0,1,10.66,14.395,44,6.0032,7,62,69
16/4/12 17:00,2,1,0,1,32.8,34.85,33,26.0027,111,601,712
4/10/12 13:00,4,0,1,2,29.52,33.335,58,22.0028,63,231,294
6/2/11 17:00,1,0,0,1,14.25190506,17.94409556,48,0.58496069,18,98,91
4/9/12 22:00,3,0,1,1,30.34,34.85,70,19.0012,25,154,179
19/12/11 8:00,4,0,1,1,8.2,9.85,75,12.998,8,389,397
19/10/12 0:00,4,0,1,2,23.23968414,27.27756646,80,7.151479966,0,65,68
2/11/11 6:00,4,0,1,1,12.3,16.665,81,0,1,91,92
9/12/11 0:00,4,0,1,1,9.84,14.395,65,0,8,26,34
4/10/12 3:00,4,0,1,2,25.42,28.03,88,0,5,6,11
12/10/11 17:00,4,0,1,3,22.14,25.76,94,15.0013,16,235,251
17/7/12 6:00,3,0,1,1,29.52,34.09,66,7.0015,16,197,213
12/12/12 2:00,4,0,1,1,11.48,13.635,56,11.0014,5,4,9
5/4/12 9:00,2,0,1,1,14.62683953,20.23287714,38,17.32356854,70,287,332
4/11/11 1:00,4,0,1,2,16.4,20.455,82,0,1,16,17
5/1/12 7:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
6/11/12 8:00,4,0,1,1,9.02,11.365,69,11.0014,20,568,588
14/7/12 17:00,3,0,0,3,28.7,33.335,79,11.0014,199,259,458
17/3/12 9:00,1,0,0,2,18.04,21.97,88,6.0032,104,217,321
17/9/12 22:00,3,0,1,3,25.42,28.79,83,16.9979,20,109,129
16/3/11 19:00,1,0,1,2,17.76363441,21.3958119,55,22.1575595,16,158,165
13/1/11 16:00,1,0,1,1,9.84,10.605,38,23.9994,2,76,78
18/12/12 9:00,4,0,1,1,16.4,20.455,87,6.0032,19,307,326
9/9/11 23:00,3,0,1,1,25.42,27.275,94,6.0032,35,113,148
2/7/11 0:00,3,0,0,1,27.91627567,32.53118963,47,5.40251043,30,77,124
3/2/12 15:00,1,0,1,1,15.58,19.695,40,0,48,168,216
8/12/12 11:00,4,0,0,2,16.4,20.455,87,7.0015,63,341,404
14/4/11 19:00,2,0,1,1,22.14,25.76,32,0,37,222,259
3/2/11 0:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
19/4/12 5:00,2,0,1,1,16.53222838,18.84822826,84,0.81299673,6,34,45
11/10/11 19:00,4,0,1,2,23.78,27.275,83,15.0013,33,285,318
11/7/11 19:00,3,0,1,1,33.56942416,42.65338276,59,21.58282516,81,310,346
17/7/12 9:00,3,0,1,2,33.62,38.635,49,15.0013,32,288,320
1/12/11 2:00,4,0,1,1,10.66,11.365,56,19.9995,1,8,9
18/2/12 4:00,1,0,0,1,10.66,15.15,70,0,3,4,7
2/3/11 20:00,1,0,1,1,14.76,16.665,29,27.9993,9,86,95
6/6/12 22:00,2,0,1,1,21.73390735,23.84142558,75,5.220720805,20,224,239
19/7/12 6:00,3,0,1,1,28.86857859,33.773522,71,8.264564927,7,133,153
7/2/11 16:00,1,0,1,2,14.86839016,17.05463681,55,8.009441613,7,119,106
4/12/11 15:00,4,0,0,1,17.22,21.21,62,12.998,69,227,296
18/11/12 19:00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210
11/2/11 5:00,1,0,1,1,3.299049441,6.614227213,63,6.929235728,0,19,9
1/2/11 16:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
19/11/12 13:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
17/7/12 20:00,3,0,1,1,35.26,37.88,34,11.0014,52,375,427
5/1/12 16:00,1,0,1,1,14.76,16.665,34,19.0012,19,178,197
3/8/12 1:00,3,0,1,1,28.26096618,33.58593342,72,13.70373358,12,32,40
11/4/11 15:00,2,0,1,1,30.34,33.335,48,35.0008,56,85,141
6/12/12 22:00,4,0,1,1,9.84,12.12,65,11.0014,2,131,133
15/12/11 1:00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
2/11/11 13:00,4,0,1,1,19.68,23.485,48,11.0014,22,139,161
15/8/11 16:00,3,0,1,1,30.34,34.09,55,22.0028,58,225,283
12/9/11 1:00,3,0,1,1,22.96,26.515,88,0,1,11,12
14/2/11 9:00,1,0,1,1,16.4,20.455,37,26.0027,8,122,130
17/3/11 12:00,1,0,1,1,20.5,24.24,45,15.0013,24,81,105
4/3/11 18:00,1,0,1,2,13.94,15.15,53,19.9995,15,172,187
1/9/11 0:00,3,0,1,1,24.6,28.79,78,7.0015,18,33,51
13/5/12 7:00,2,0,0,1,21.32,25,68,11.0014,18,42,60
11/7/11 17:00,3,0,1,1,35.26,42.425,56,27.9993,59,455,514
3/6/11 6:00,2,0,1,1,22.14,25.76,45,19.9995,8,98,106
13/10/12 18:00,4,0,0,1,19.15066707,21.38490227,36,7.88433149,180,282,462
11/5/11 3:00,2,0,1,1,20.5,24.24,63,15.0013,0,3,3
2/11/12 17:00,4,0,1,1,14.86492409,19.6521292,42,21.64378651,50,590,658
12/11/12 15:00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382
10/3/12 2:00,1,0,0,1,10.66,12.12,41,16.9979,12,30,42
14/3/11 3:00,1,0,1,1,10.66,13.635,65,8.9981,0,3,3
19/1/12 5:00,1,0,1,1,4.92,6.06,55,16.9979,0,19,19
18/10/12 14:00,4,0,1,2,24.94608455,31.39811931,49,18.60583797,95,180,268
5/7/11 10:00,3,0,1,1,31.16,34.85,52,7.0015,55,84,139
19/6/11 11:00,2,0,0,2,27.95553209,34.23628134,56,5.755611198,147,207,360
7/1/11 18:00,1,0,1,1,8.2,11.365,40,6.0032,7,116,123
5/11/11 11:00,4,0,0,1,14.76,18.18,46,7.0015,69,169,238
15/12/11 16:00,4,0,1,3,17.96390055,21.57159251,74,11.17682316,3,127,102
12/2/12 15:00,1,0,0,1,6.56,6.06,40,36.9974,5,150,155
3/7/11 14:00,3,0,0,1,33.62,39.395,56,16.9979,225,150,375
3/3/11 21:00,1,0,1,1,7.38,10.605,40,7.0015,3,48,51
14/7/12 8:00,3,0,0,1,25.42,29.545,78,19.0012,33,118,151
14/12/12 2:00,4,0,1,1,9.02,13.635,69,0,3,6,9
5/9/11 13:00,3,1,0,2,30.34,34.85,70,8.9981,154,235,389
9/1/12 5:00,1,0,1,2,8.2,11.365,64,6.0032,0,21,21
8/7/11 18:00,3,0,1,1,27.06,30.305,83,6.0032,35,281,316
7/3/12 7:00,1,0,1,1,10.66,11.365,65,26.0027,12,332,344
8/12/12 17:00,4,0,0,1,15.58,19.695,87,8.9981,77,268,345
6/6/12 19:00,2,0,1,1,22.96,26.515,73,19.9995,52,486,538
