datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,datetime_parsed,hour,day,month,year,weekday,is_weekend,bad_weather_peak,humid_temp,work_hour,weekend_hour,wind_weather,temp_hour,peak_morning,peak_evening
5/6/11 11:00,2,0,0,2,26.24,69,7.0015,335,2011-06-05 11:00:00,11,5,6,2011,6,1,22,1810.56,0,11,14.003,288.64,0,0
14/8/12 0:00,3,0,1,1,28.7,74,15.0013,60,2012-08-14 00:00:00,0,14,8,2012,1,0,0,2123.7999999999997,0,0,15.0013,0.0,0,0
7/6/11 19:00,2,0,1,1,31.16,48,16.9979,424,2011-06-07 19:00:00,19,7,6,2011,1,0,19,1495.68,19,0,16.9979,592.04,0,1
7/1/11 16:00,1,0,1,2,8.2,37,11.0014,87,2011-01-07 16:00:00,16,7,1,2011,4,0,32,303.4,16,0,22.0028,131.2,0,0
4/11/12 19:00,4,0,0,1,15.0454316,41,16.87275904,215,2012-11-04 19:00:00,19,4,11,2012,6,1,19,616.8626956,0,19,16.87275904,285.8632004,0,1
17/5/11 14:00,2,0,1,1,25.42,73,31.0009,184,2011-05-17 14:00:00,14,17,5,2011,1,0,14,1855.66,14,0,31.0009,355.88,0,0
8/3/12 5:00,1,0,1,1,17.22,77,15.0013,29,2012-03-08 05:00:00,5,8,3,2012,3,0,5,1325.9399999999998,5,0,15.0013,86.1,0,0
1/2/11 9:00,1,0,1,2,6.56,93,0.0,116,2011-02-01 09:00:00,9,1,2,2011,1,0,18,610.0799999999999,9,0,0.0,59.04,1,0
4/3/12 14:00,1,0,0,1,14.76,34,23.9994,332,2012-03-04 14:00:00,14,4,3,2012,6,1,14,501.84,0,14,23.9994,206.64,0,0
15/8/11 17:00,3,0,1,1,30.34,51,19.0012,530,2011-08-15 17:00:00,17,15,8,2011,0,0,17,1547.34,17,0,19.0012,515.78,0,1
1/2/11 17:00,1,0,1,2,10.55637722,76,0.0,157,2011-02-01 17:00:00,17,1,2,2011,1,0,34,802.28466872,17,0,0.0,179.45841274,0,1
18/9/11 12:00,3,0,0,1,22.14,64,8.9981,364,2011-09-18 12:00:00,12,18,9,2011,6,1,12,1416.96,0,12,8.9981,265.68,0,0
11/9/11 22:00,3,0,0,1,25.42,69,26.0027,95,2011-09-11 22:00:00,22,11,9,2011,6,1,22,1753.98,0,22,26.0027,559.24,0,0
10/7/11 9:00,3,0,0,1,30.34,66,6.0032,169,2011-07-10 09:00:00,9,10,7,2011,6,1,9,2002.44,0,9,6.0032,273.06,1,0
14/8/12 3:00,3,0,1,2,27.88,83,12.998,3,2012-08-14 03:00:00,3,14,8,2012,1,0,6,2314.04,3,0,25.996,83.64,0,0
17/8/12 8:00,3,0,1,1,27.88,65,8.9981,668,2012-08-17 08:00:00,8,17,8,2012,4,0,8,1812.2,8,0,8.9981,223.04,1,0
19/9/11 6:00,3,0,1,1,20.5,77,15.0013,113,2011-09-19 06:00:00,6,19,9,2011,0,0,6,1578.5,6,0,15.0013,123.0,0,0
18/2/12 14:00,1,0,0,1,18.04,35,23.9994,427,2012-02-18 14:00:00,14,18,2,2012,5,1,14,631.4,0,14,23.9994,252.56,0,0
3/12/11 13:00,4,0,0,1,15.20115028,48,6.112125608,269,2011-12-03 13:00:00,13,3,12,2011,5,1,13,729.65521344,0,13,6.112125608,197.61495364,0,0
1/12/11 11:00,4,0,1,1,13.94,49,16.9979,102,2011-12-01 11:00:00,11,1,12,2011,3,0,11,683.06,11,0,16.9979,153.34,0,0
2/4/12 22:00,2,0,1,1,17.22,44,12.998,123,2012-04-02 22:00:00,22,2,4,2012,0,0,22,757.68,22,0,12.998,378.84,0,0
8/5/11 7:00,2,0,0,2,18.86,82,0.0,23,2011-05-08 07:00:00,7,8,5,2011,6,1,14,1546.52,0,7,0.0,132.01999999999998,1,0
10/4/12 16:00,2,0,1,1,23.78,21,16.9979,362,2012-04-10 16:00:00,16,10,4,2012,1,0,16,499.38,16,0,16.9979,380.48,0,0
13/4/12 9:00,2,0,1,1,17.22,41,11.0014,330,2012-04-13 09:00:00,9,13,4,2012,4,0,9,706.02,9,0,11.0014,154.98,1,0
2/5/12 4:00,2,0,1,1,22.14,88,0.0,4,2012-05-02 04:00:00,4,2,5,2012,2,0,4,1948.3200000000002,4,0,0.0,88.56,0,0
7/7/11 21:00,3,0,1,1,30.34,62,11.0014,209,2011-07-07 21:00:00,21,7,7,2011,3,0,21,1881.08,21,0,11.0014,637.14,0,0
2/9/12 16:00,3,0,0,1,30.34,70,0.0,474,2012-09-02 16:00:00,16,2,9,2012,6,1,16,2123.8,0,16,0.0,485.44,0,0
17/10/12 18:00,4,0,1,1,21.32,59,11.0014,884,2012-10-17 18:00:00,18,17,10,2012,2,0,18,1257.88,18,0,11.0014,383.76,0,1
18/9/12 20:00,3,0,1,2,24.6,88,12.998,290,2012-09-18 20:00:00,20,18,9,2012,1,0,40,2164.8,20,0,25.996,492.0,0,0
16/8/11 1:00,3,0,1,1,26.24,69,11.0014,16,2011-08-16 01:00:00,1,16,8,2011,1,0,1,1810.56,1,0,11.0014,26.24,0,0
1/12/11 0:00,4,0,1,1,11.48,52,22.0028,20,2011-12-01 00:00:00,0,1,12,2011,3,0,0,596.96,0,0,22.0028,0.0,0,0
12/11/11 18:00,4,0,0,1,17.22,58,12.998,203,2011-11-12 18:00:00,18,12,11,2011,5,1,18,998.76,0,18,12.998,309.96,0,1
10/6/12 8:00,2,0,0,1,26.24,73,6.0032,181,2012-06-10 08:00:00,8,10,6,2012,6,1,8,1915.52,0,8,6.0032,209.92,1,0
14/6/11 13:00,2,0,1,1,26.13891487,43,15.26475038,227,2011-06-14 13:00:00,13,14,6,2011,1,0,13,1123.97333941,13,0,15.26475038,339.80589331,0,0
1/8/11 14:00,3,0,1,1,37.72,29,12.998,123,2011-08-01 14:00:00,14,1,8,2011,0,0,14,1093.8799999999999,14,0,12.998,528.0799999999999,0,0
9/7/11 7:00,3,0,0,1,27.06,78,12.998,71,2011-07-09 07:00:00,7,9,7,2011,5,1,7,2110.68,0,7,12.998,189.42,1,0
8/11/12 17:00,4,0,1,1,17.46265623,21,19.29031882,596,2012-11-08 17:00:00,17,8,11,2012,3,0,17,366.71578083,17,0,19.29031882,296.86515591,0,1
10/6/11 4:00,2,0,1,1,27.06,78,11.0014,4,2011-06-10 04:00:00,4,10,6,2011,4,0,4,2110.68,4,0,11.0014,108.24,0,0
4/8/11 22:00,3,0,1,1,27.88,74,12.998,174,2011-08-04 22:00:00,22,4,8,2011,3,0,22,2063.12,22,0,12.998,613.36,0,0
17/7/12 7:00,3,0,1,2,30.34,70,0.0,526,2012-07-17 07:00:00,7,17,7,2012,1,0,14,2123.8,7,0,0.0,212.38,1,0
1/5/11 23:00,2,0,0,1,17.59705067,78,13.44056254,138,2011-05-01 23:00:00,23,1,5,2011,6,1,23,1372.56995226,0,23,13.44056254,404.73216541000005,0,0
9/9/12 1:00,3,0,0,1,23.72325272,74,13.75490522,103,2012-09-09 01:00:00,1,9,9,2012,6,1,1,1755.5207012800001,0,1,13.75490522,23.72325272,0,0
7/12/11 15:00,4,0,1,3,17.22,94,15.0013,30,2011-12-07 15:00:00,15,7,12,2011,2,0,45,1618.6799999999998,15,0,45.0039,258.29999999999995,0,0
1/5/12 17:00,2,0,1,1,30.34,48,6.0032,681,2012-05-01 17:00:00,17,1,5,2012,1,0,17,1456.32,17,0,6.0032,515.78,0,1
15/12/11 16:00,4,0,1,3,18.86,72,11.0014,131,2011-12-15 16:00:00,16,15,12,2011,3,0,48,1357.92,16,0,33.0042,301.76,0,0
10/10/12 20:00,4,0,1,1,21.32,48,32.9975,392,2012-10-10 20:00:00,20,10,10,2012,2,0,20,1023.36,20,0,32.9975,426.4,0,0
13/6/11 10:00,2,0,1,1,26.24,41,22.0028,118,2011-06-13 10:00:00,10,13,6,2011,0,0,10,1075.84,10,0,22.0028,262.4,0,0
8/6/12 18:00,2,0,1,1,31.16,27,15.0013,723,2012-06-08 18:00:00,18,8,6,2012,4,0,18,841.32,18,0,15.0013,560.88,0,1
16/12/12 15:00,4,0,0,2,15.58,82,7.0015,338,2012-12-16 15:00:00,15,16,12,2012,6,1,30,1277.56,0,15,14.003,233.7,0,0
3/10/11 0:00,4,0,1,1,13.94,87,7.0015,16,2011-10-03 00:00:00,0,3,10,2011,0,0,0,1212.78,0,0,7.0015,0.0,0,0
10/2/11 10:00,1,0,1,1,4.92,42,19.9995,35,2011-02-10 10:00:00,10,10,2,2011,3,0,10,206.64,10,0,19.9995,49.2,0,0
7/5/11 17:00,2,0,0,1,23.78,40,15.0013,354,2011-05-07 17:00:00,17,7,5,2011,5,1,17,951.2,0,17,15.0013,404.26,0,1
18/12/11 10:00,4,0,0,1,9.84,60,16.9979,129,2011-12-18 10:00:00,10,18,12,2011,6,1,10,590.4,0,10,16.9979,98.4,0,0
15/1/11 2:00,1,0,0,2,6.56,59,6.0032,12,2011-01-15 02:00:00,2,15,1,2011,5,1,4,387.03999999999996,0,2,12.0064,13.12,0,0
13/8/11 2:00,3,0,0,1,27.88,57,0.0,74,2011-08-13 02:00:00,2,13,8,2011,5,1,2,1589.1599999999999,0,2,0.0,55.76,0,0
1/2/11 19:00,1,0,1,2,9.84,81,8.9981,108,2011-02-01 19:00:00,19,1,2,2011,1,0,38,797.04,19,0,17.9962,186.96,0,1
2/4/12 14:00,2,0,1,1,18.86,31,27.9993,268,2012-04-02 14:00:00,14,2,4,2012,0,0,14,584.66,14,0,27.9993,264.03999999999996,0,0
9/4/12 0:00,2,0,1,1,19.68,39,19.0012,37,2012-04-09 00:00:00,0,9,4,2012,0,0,0,767.52,0,0,19.0012,0.0,0,0
5/8/11 19:00,3,0,1,1,30.34,55,16.9979,372,2011-08-05 19:00:00,19,5,8,2011,4,0,19,1668.7,19,0,16.9979,576.46,0,1
13/6/12 6:00,2,0,1,1,24.6,83,15.0013,194,2012-06-13 06:00:00,6,13,6,2012,2,0,6,2041.8000000000002,6,0,15.0013,147.60000000000002,0,0
8/12/11 7:00,4,0,1,1,9.02,60,15.0013,244,2011-12-08 07:00:00,7,8,12,2011,3,0,7,541.1999999999999,7,0,15.0013,63.14,1,0
10/7/12 11:00,3,0,1,1,32.8,46,12.998,249,2012-07-10 11:00:00,11,10,7,2012,1,0,11,1508.8,11,0,12.998,360.79999999999995,0,0
18/2/12 22:00,1,0,0,1,16.4,40,30.0026,118,2012-02-18 22:00:00,22,18,2,2012,5,1,22,656.0,0,22,30.0026,360.79999999999995,0,0
1/7/11 12:00,3,0,1,1,34.02723994,26,0.0,279,2011-07-01 12:00:00,12,1,7,2011,4,0,12,884.7082384400001,12,0,0.0,408.32687928,0,0
9/5/11 17:00,2,0,1,1,26.44772098,35,16.04619145,587,2011-05-09 17:00:00,17,9,5,2011,0,0,17,925.6702343,17,0,16.04619145,449.61125666,0,1
14/9/12 16:00,3,0,1,2,29.52,51,0.0,563,2012-09-14 16:00:00,16,14,9,2012,4,0,32,1505.52,16,0,0.0,472.32,0,0
6/7/12 13:00,3,0,1,1,36.9,27,7.0015,293,2012-07-06 13:00:00,13,6,7,2012,4,0,13,996.3,13,0,7.0015,479.7,0,0
16/7/12 12:00,3,0,1,1,34.44,49,8.9981,237,2012-07-16 12:00:00,12,16,7,2012,0,0,12,1687.56,12,0,8.9981,413.28,0,0
1/2/12 16:00,1,0,1,1,24.6,40,15.0013,283,2012-02-01 16:00:00,16,1,2,2012,2,0,16,984.0,16,0,15.0013,393.6,0,0
15/1/12 9:00,1,0,0,1,4.92,54,12.998,90,2012-01-15 09:00:00,9,15,1,2012,6,1,9,265.68,0,9,12.998,44.28,1,0
6/10/12 9:00,4,0,0,1,24.6,73,12.998,395,2012-10-06 09:00:00,9,6,10,2012,5,1,9,1795.8000000000002,0,9,12.998,221.4,1,0
16/2/11 11:00,1,0,1,1,13.94,34,19.9995,66,2011-02-16 11:00:00,11,16,2,2011,2,0,11,473.96,11,0,19.9995,153.34,0,0
16/9/12 20:00,3,0,0,1,24.6,53,7.0015,324,2012-09-16 20:00:00,20,16,9,2012,6,1,20,1303.8000000000002,0,20,7.0015,492.0,0,0
16/4/12 7:00,2,1,0,1,21.32,83,8.9981,387,2012-04-16 07:00:00,7,16,4,2012,0,0,7,1769.56,0,0,8.9981,149.24,1,0
15/9/12 8:00,3,0,0,1,22.96,49,27.9993,212,2012-09-15 08:00:00,8,15,9,2012,5,1,8,1125.04,0,8,27.9993,183.68,1,0
14/10/11 22:00,4,0,1,1,18.86,59,15.0013,143,2011-10-14 22:00:00,22,14,10,2011,4,0,22,1112.74,22,0,15.0013,414.91999999999996,0,0
10/3/12 4:00,1,0,0,1,9.84,41,23.9994,4,2012-03-10 04:00:00,4,10,3,2012,5,1,4,403.44,0,4,23.9994,39.36,0,0
15/10/12 12:00,4,0,1,3,24.6,78,22.0028,284,2012-10-15 12:00:00,12,15,10,2012,0,0,36,1918.8000000000002,12,0,66.0084,295.20000000000005,0,0
8/4/11 16:00,2,0,1,2,13.12,93,16.9979,60,2011-04-08 16:00:00,16,8,4,2011,4,0,32,1220.1599999999999,16,0,33.9958,209.92,0,0
6/3/12 11:00,1,0,1,1,10.66,41,11.0014,130,2012-03-06 11:00:00,11,6,3,2012,1,0,11,437.06,11,0,11.0014,117.26,0,0
13/3/12 5:00,1,0,1,2,18.86,82,12.998,24,2012-03-13 05:00:00,5,13,3,2012,1,0,10,1546.52,5,0,25.996,94.3,0,0
13/4/11 0:00,2,0,1,2,15.61436707,100,18.39482081,1,2011-04-13 00:00:00,0,13,4,2011,2,0,0,1561.436707,0,0,36.78964162,0.0,0,0
10/3/12 13:00,1,0,0,1,13.12,29,19.0012,357,2012-03-10 13:00:00,13,10,3,2012,5,1,13,380.47999999999996,0,13,19.0012,170.56,0,0
9/7/11 9:00,3,0,0,1,30.34,58,19.0012,247,2011-07-09 09:00:00,9,9,7,2011,5,1,9,1759.72,0,9,19.0012,273.06,1,0
6/9/12 0:00,3,0,1,2,28.7,84,6.0032,65,2012-09-06 00:00:00,0,6,9,2012,3,0,0,2410.7999999999997,0,0,12.0064,0.0,0,0
2/5/12 21:00,2,0,1,1,21.74998572,78,15.21663721,214,2012-05-02 21:00:00,21,2,5,2012,2,0,21,1696.4988861600002,21,0,15.21663721,456.74970012000006,0,0
8/5/11 9:00,2,0,0,1,22.96,52,15.0013,160,2011-05-08 09:00:00,9,8,5,2011,6,1,9,1193.92,0,9,15.0013,206.64000000000001,1,0
3/4/11 3:00,2,0,0,1,12.3,61,0.0,11,2011-04-03 03:00:00,3,3,4,2011,6,1,3,750.3000000000001,0,3,0.0,36.900000000000006,0,0
6/11/11 21:00,4,0,0,1,14.76,81,6.0032,88,2011-11-06 21:00:00,21,6,11,2011,6,1,21,1195.56,0,21,6.0032,309.96,0,0
16/10/11 17:00,4,0,0,1,23.78,49,31.0009,405,2011-10-16 17:00:00,17,16,10,2011,6,1,17,1165.22,0,17,31.0009,404.26,0,1
15/12/12 18:00,4,0,0,1,15.58,58,11.0014,272,2012-12-15 18:00:00,18,15,12,2012,5,1,18,903.64,0,18,11.0014,280.44,0,1
12/4/12 23:00,2,0,1,1,17.22,35,12.998,94,2012-04-12 23:00:00,23,12,4,2012,3,0,23,602.6999999999999,23,0,12.998,396.05999999999995,0,0
12/1/11 2:00,1,0,1,1,6.171911203,85,10.08925179,1,2011-01-12 02:00:00,2,12,1,2011,2,0,2,524.612452255,2,0,10.08925179,12.343822406,0,0
3/4/12 0:00,2,0,1,1,16.4,43,8.9981,33,2012-04-03 00:00:00,0,3,4,2012,1,0,0,705.1999999999999,0,0,8.9981,0.0,0,0
15/12/11 23:00,4,0,1,1,21.32,63,22.0028,114,2011-12-15 23:00:00,23,15,12,2011,3,0,23,1343.16,23,0,22.0028,490.36,0,0
17/12/11 16:00,4,0,0,1,11.48,45,15.0013,222,2011-12-17 16:00:00,16,17,12,2011,5,1,16,516.6,0,16,15.0013,183.68,0,0
9/12/11 19:00,4,0,1,1,13.94,61,0.0,199,2011-12-09 19:00:00,19,9,12,2011,4,0,19,850.3399999999999,19,0,0.0,264.86,0,1
15/4/12 4:00,2,0,0,2,22.14,52,0.0,12,2012-04-15 04:00:00,4,15,4,2012,6,1,8,1151.28,0,4,0.0,88.56,0,0
7/7/12 7:00,3,0,0,1,31.98,66,7.0015,71,2012-07-07 07:00:00,7,7,7,2012,5,1,7,2110.68,0,7,7.0015,223.86,1,0
8/1/12 12:00,1,0,0,1,15.58,43,15.0013,351,2012-01-08 12:00:00,12,8,1,2012,6,1,12,669.94,0,12,15.0013,186.96,0,0
18/5/12 19:00,2,0,1,1,25.42,41,12.998,483,2012-05-18 19:00:00,19,18,5,2012,4,0,19,1042.22,19,0,12.998,482.98,0,1
8/7/11 10:00,3,0,1,2,30.96003759,70,23.66709708,153,2011-07-08 10:00:00,10,8,7,2011,4,0,20,2167.2026313,10,0,47.33419416,309.6003759,0,0
12/12/11 3:00,4,0,1,1,7.38,74,0.0,2,2011-12-12 03:00:00,3,12,12,2011,0,0,3,546.12,3,0,0.0,22.14,0,0
1/9/11 23:00,3,0,1,1,26.24,65,16.9979,126,2011-09-01 23:00:00,23,1,9,2011,3,0,23,1705.6,23,0,16.9979,603.52,0,0
10/11/11 16:00,4,0,1,3,14.76,81,15.0013,73,2011-11-10 16:00:00,16,10,11,2011,3,0,48,1195.56,16,0,45.0039,236.16,0,0
4/3/11 9:00,1,0,1,1,9.02,60,8.9981,150,2011-03-04 09:00:00,9,4,3,2011,4,0,9,541.1999999999999,9,0,8.9981,81.17999999999999,1,0
10/2/11 18:00,1,0,1,1,6.56,28,8.9981,160,2011-02-10 18:00:00,18,10,2,2011,3,0,18,183.67999999999998,18,0,8.9981,118.08,0,1
14/8/11 14:00,3,0,0,1,30.34,70,12.998,370,2011-08-14 14:00:00,14,14,8,2011,6,1,14,2123.8,0,14,12.998,424.76,0,0
6/8/11 8:00,3,0,0,1,27.88,83,11.0014,121,2011-08-06 08:00:00,8,6,8,2011,5,1,8,2314.04,0,8,11.0014,223.04,1,0
3/1/11 19:00,1,0,1,1,8.2,47,0.0,110,2011-01-03 19:00:00,19,3,1,2011,0,0,19,385.4,19,0,0.0,155.79999999999998,0,1
19/3/11 3:00,1,0,0,2,22.14,39,22.0028,8,2011-03-19 03:00:00,3,19,3,2011,5,1,6,863.46,0,3,44.0056,66.42,0,0
7/9/12 7:00,3,0,1,1,26.24,89,7.0015,486,2012-09-07 07:00:00,7,7,9,2012,4,0,7,2335.3599999999997,7,0,7.0015,183.67999999999998,1,0
7/5/12 22:00,2,0,1,2,22.14,45,16.9979,173,2012-05-07 22:00:00,22,7,5,2012,0,0,44,996.3000000000001,22,0,33.9958,487.08000000000004,0,0
19/10/11 21:00,4,0,1,2,23.78,94,8.9981,85,2011-10-19 21:00:00,21,19,10,2011,2,0,42,2235.32,21,0,17.9962,499.38,0,0
9/8/12 0:00,3,0,1,1,29.8055237,72,14.0008429,74,2012-08-09 00:00:00,0,9,8,2012,3,0,0,2145.9977064,0,0,14.0008429,0.0,0,0
18/3/11 12:00,1,0,1,2,22.96,49,23.9994,195,2011-03-18 12:00:00,12,18,3,2011,4,0,24,1125.04,12,0,47.9988,275.52,0,0
18/2/12 17:00,1,0,0,1,19.68,36,19.0012,364,2012-02-18 17:00:00,17,18,2,2012,5,1,17,708.48,0,17,19.0012,334.56,0,1
11/3/12 12:00,1,0,0,1,16.4,37,19.9995,410,2012-03-11 12:00:00,12,11,3,2012,6,1,12,606.8,0,12,19.9995,196.79999999999998,0,0
3/5/11 7:00,2,0,1,2,22.14,88,15.0013,265,2011-05-03 07:00:00,7,3,5,2011,1,0,14,1948.3200000000002,7,0,30.0026,154.98000000000002,1,0
4/9/11 12:00,3,0,0,1,31.16,66,11.0014,435,2011-09-04 12:00:00,12,4,9,2011,6,1,12,2056.56,0,12,11.0014,373.92,0,0
4/7/11 17:00,3,1,0,1,32.8,46,0.0,436,2011-07-04 17:00:00,17,4,7,2011,0,0,17,1508.8,0,0,0.0,557.5999999999999,0,1
5/8/11 12:00,3,0,1,1,31.16,52,16.9979,216,2011-08-05 12:00:00,12,5,8,2011,4,0,12,1620.32,12,0,16.9979,373.92,0,0
18/4/12 13:00,2,0,1,3,18.86,59,0.0,64,2012-04-18 13:00:00,13,18,4,2012,2,0,39,1112.74,13,0,0.0,245.18,0,0
14/1/11 1:00,1,0,1,1,4.1,54,11.0014,5,2011-01-14 01:00:00,1,14,1,2011,4,0,1,221.39999999999998,1,0,11.0014,4.1,0,0
7/11/12 13:00,4,0,1,2,13.12,53,16.9979,181,2012-11-07 13:00:00,13,7,11,2012,2,0,26,695.36,13,0,33.9958,170.56,0,0
3/11/12 19:00,4,0,0,1,14.8394986,51,12.00217343,230,2012-11-03 19:00:00,19,3,11,2012,5,1,19,756.8144286,0,19,12.00217343,281.9504734,0,1
14/9/11 4:00,3,0,1,1,24.53008546,83,5.139935837,1,2011-09-14 04:00:00,4,14,9,2011,2,0,4,2035.9970931799999,4,0,5.139935837,98.12034184,0,0
17/2/12 3:00,1,0,1,2,11.48,93,7.0015,1,2012-02-17 03:00:00,3,17,2,2012,4,0,6,1067.64,3,0,14.003,34.44,0,0
10/5/11 10:00,2,0,1,2,22.96,37,6.0032,127,2011-05-10 10:00:00,10,10,5,2011,1,0,20,849.52,10,0,12.0064,229.60000000000002,0,0
10/11/12 1:00,4,0,0,1,12.3,81,6.0032,76,2012-11-10 01:00:00,1,10,11,2012,5,1,1,996.3000000000001,0,1,6.0032,12.3,0,0
12/11/11 10:00,4,0,0,1,13.94,61,19.0012,232,2011-11-12 10:00:00,10,12,11,2011,5,1,10,850.3399999999999,0,10,19.0012,139.4,0,0
4/1/11 12:00,1,0,1,1,10.16766501,51,11.21085975,107,2011-01-04 12:00:00,12,4,1,2011,1,0,12,518.55091551,12,0,11.21085975,122.01198012,0,0
7/7/11 4:00,3,0,1,1,26.24,89,7.0015,4,2011-07-07 04:00:00,4,7,7,2011,3,0,4,2335.3599999999997,4,0,7.0015,104.96,0,0
13/3/11 8:00,1,0,0,1,17.3624541,50,21.53730745,8,2011-03-13 08:00:00,8,13,3,2011,6,1,8,868.122705,0,8,21.53730745,138.8996328,1,0
11/11/12 4:00,4,0,0,1,13.12,81,7.0015,11,2012-11-11 04:00:00,4,11,11,2012,6,1,4,1062.72,0,4,7.0015,52.48,0,0
16/7/11 16:00,3,0,0,1,31.16,45,19.0012,425,2011-07-16 16:00:00,16,16,7,2011,5,1,16,1402.2,0,16,19.0012,498.56,0,0
14/2/12 12:00,1,0,1,2,12.3,52,15.0013,172,2012-02-14 12:00:00,12,14,2,2012,1,0,24,639.6,12,0,30.0026,147.60000000000002,0,0
4/2/12 2:00,1,0,0,1,10.99891974,68,6.704857146,26,2012-02-04 02:00:00,2,4,2,2012,5,1,2,747.92654232,0,2,6.704857146,21.99783948,0,0
13/6/12 4:00,2,0,1,1,24.88284192,84,8.925899464,15,2012-06-13 04:00:00,4,13,6,2012,2,0,4,2090.15872128,4,0,8.925899464,99.53136768,0,0
4/4/12 5:00,2,0,1,1,17.27297239,66,8.08649051,43,2012-04-04 05:00:00,5,4,4,2012,2,0,5,1140.0161777399999,5,0,8.08649051,86.36486195,0,0
18/11/12 1:00,4,0,0,1,12.3,70,12.998,95,2012-11-18 01:00:00,1,18,11,2012,6,1,1,861.0,0,1,12.998,12.3,0,0
16/2/12 2:00,1,0,1,2,12.3,70,6.0032,7,2012-02-16 02:00:00,2,16,2,2012,3,0,4,861.0,2,0,12.0064,24.6,0,0
6/12/11 5:00,4,0,1,3,18.86,88,15.0013,20,2011-12-06 05:00:00,5,6,12,2011,1,0,15,1659.6799999999998,5,0,45.0039,94.3,0,0
16/10/11 0:00,4,0,0,1,18.86,44,8.9981,107,2011-10-16 00:00:00,0,16,10,2011,6,1,0,829.8399999999999,0,0,8.9981,0.0,0,0
15/11/11 9:00,4,0,1,2,22.96,64,6.0032,200,2011-11-15 09:00:00,9,15,11,2011,1,0,18,1469.44,9,0,12.0064,206.64000000000001,1,0
7/10/11 21:00,4,0,1,1,20.5,68,0.0,166,2011-10-07 21:00:00,21,7,10,2011,4,0,21,1394.0,21,0,0.0,430.5,0,0
18/11/11 23:00,4,0,1,1,10.66,60,8.9981,59,2011-11-18 23:00:00,23,18,11,2011,4,0,23,639.6,23,0,8.9981,245.18,0,0
8/1/12 15:00,1,0,0,1,16.4,37,19.0012,330,2012-01-08 15:00:00,15,8,1,2012,6,1,15,606.8,0,15,19.0012,245.99999999999997,0,0
3/6/12 13:00,2,0,0,1,27.88,36,19.0012,686,2012-06-03 13:00:00,13,3,6,2012,6,1,13,1003.68,0,13,19.0012,362.44,0,0
3/7/12 7:00,3,0,1,1,30.34,58,0.0,483,2012-07-03 07:00:00,7,3,7,2012,1,0,7,1759.72,7,0,0.0,212.38,1,0
11/8/11 11:00,3,0,1,1,31.16,35,16.9979,187,2011-08-11 11:00:00,11,11,8,2011,3,0,11,1090.6,11,0,16.9979,342.76,0,0
17/5/12 4:00,2,0,1,1,24.6,64,22.0028,16,2012-05-17 04:00:00,4,17,5,2012,3,0,4,1574.4,4,0,22.0028,98.4,0,0
19/12/12 10:00,4,0,1,1,13.12,70,7.0015,164,2012-12-19 10:00:00,10,19,12,2012,2,0,10,918.4,10,0,7.0015,131.2,0,0
5/7/11 23:00,3,0,1,1,30.34,66,11.0014,73,2011-07-05 23:00:00,23,5,7,2011,1,0,23,2002.44,23,0,11.0014,697.82,0,0
19/9/11 21:00,3,0,1,2,22.33314585,69,10.84987543,206,2011-09-19 21:00:00,21,19,9,2011,0,0,42,1540.98706365,21,0,21.69975086,468.99606285000004,0,0
3/2/12 11:00,1,0,1,1,13.12,53,19.9995,164,2012-02-03 11:00:00,11,3,2,2012,4,0,11,695.36,11,0,19.9995,144.32,0,0
10/1/12 14:00,1,0,1,1,17.22,38,19.9995,106,2012-01-10 14:00:00,14,10,1,2012,1,0,14,654.3599999999999,14,0,19.9995,241.07999999999998,0,0
19/12/12 21:00,4,0,1,1,13.94,61,15.0013,168,2012-12-19 21:00:00,21,19,12,2012,2,0,21,850.3399999999999,21,0,15.0013,292.74,0,0
12/2/12 10:00,1,0,0,1,4.92,42,23.9994,91,2012-02-12 10:00:00,10,12,2,2012,6,1,10,206.64,0,10,23.9994,49.2,0,0
9/12/11 15:00,4,0,1,1,15.58,46,19.0012,189,2011-12-09 15:00:00,15,9,12,2011,4,0,15,716.68,15,0,19.0012,233.7,0,0
15/1/11 16:00,1,0,0,2,14.42633878,35,13.32274813,103,2011-01-15 16:00:00,16,15,1,2011,5,1,32,504.9218573,0,16,26.64549626,230.82142048,0,0
12/7/12 20:00,3,0,1,1,30.34,48,15.0013,514,2012-07-12 20:00:00,20,12,7,2012,3,0,20,1456.32,20,0,15.0013,606.8,0,0
19/9/11 7:00,3,0,1,2,20.5,82,15.0013,332,2011-09-19 07:00:00,7,19,9,2011,0,0,14,1681.0,7,0,30.0026,143.5,1,0
2/6/12 0:00,2,0,0,2,22.96,83,8.9981,86,2012-06-02 00:00:00,0,2,6,2012,5,1,0,1905.68,0,0,17.9962,0.0,0,0
14/12/12 4:00,4,0,1,1,8.2,75,6.0032,10,2012-12-14 04:00:00,4,14,12,2012,4,0,4,615.0,4,0,6.0032,32.8,0,0
9/3/11 18:00,1,0,1,2,13.94,76,16.9979,188,2011-03-09 18:00:00,18,9,3,2011,2,0,36,1059.44,18,0,33.9958,250.92,0,1
13/6/12 14:00,2,0,1,2,29.52,37,27.9993,320,2012-06-13 14:00:00,14,13,6,2012,2,0,28,1092.24,14,0,55.9986,413.28,0,0
